V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
0.010702328158548,0.2369311499140505,0.5563264166999113,0.0026477921388187,0.518966785892548,0.005404024232623261,0.003571630196779413,0.0273830888569179,0.0108372443862744,0.4985745015901769,0.26422227504741014,0.426285827496886,4393.85
0.0106873703501129,0.23544483691115303,0.5528619049395497,0.0026485888760454,0.513684196121899,0.0050541447413823,0.0035592204006828,0.0266192545570502,0.010830030547592753,0.4961475519509258,0.2632185365166558,0.4260708467081592,4384.1
0.010709803428372933,0.2364164580757362,0.5573794069353533,0.002731016273427785,0.5125141973534766,0.004485686995160415,0.003587596593105584,0.0233896444833365,0.0107829087033769,0.4951965335172243,0.2629311923374885,0.43011860336334884,4389.23
0.0107006733901528,0.23798472984846863,0.557555761397549,0.002680789117059138,0.514035423822361,0.0050427215949358,0.0035592204006828,0.0235787490915562,0.0108198009671827,0.4979404893010426,0.264250709909432,0.4277991236371376,4396.41
0.0106923346552986,0.2374458417523649,0.5568537679072547,0.0026525881844775,0.5182307714907544,0.005066273923952508,0.003555145602284015,0.0224367055752485,0.0107945628749176,0.4997354851326178,0.2646637087118809,0.4279087216862924,4398.46
0.0106757220784682,0.23972289524536228,0.555448068747421,0.002680166403594768,0.5145029671898593,0.0050555622121092,0.0035398225971957093,0.01758590139440641,0.0107634976968821,0.4974135180477361,0.2637960419747868,0.4263954255460405,4379.182305508115
0.0106707253268435,0.23793167482633337,0.5548333963986021,0.0026533849217042,0.514035423822361,0.0056429207676707005,0.0035455943213579,0.0180650519852272,0.0108003899606879,0.4961475519509258,0.2613423480526796,0.4240158832865082,4362.659803136859
0.0106906798869033,0.2364164580757362,0.5544823996534549,0.002639777899656,0.5141517394893972,0.0050441668592064,0.0035410640923876,0.014322678781008014,0.01078493191897939,0.49505413083921207,0.2598971758574545,0.4233688332655371,4380.51
0.0106923346552986,0.2372407692230365,0.5541314029083075,0.0026341694944719,0.514386651522823,0.005940458507007737,0.0035483195372229,0.012957627041161324,0.0107072322648009,0.4967795057586018,0.2616296922318474,0.4248821294057889,4389.74
0.010704463279767715,0.2373433054877007,0.5542187240497833,0.002638168802904,0.5141517394893972,0.0050427215949358,0.0035289768622359767,0.0154027557361731,0.010732470357066,0.4965695406498626,0.2646637087118809,0.427599692551483,4393.33
0.0106923346552986,0.2372407692230365,0.5505952197002588,0.002639777899656,0.5138005117889352,0.0050341889770305,0.0035419665989403,0.0180650519852272,0.0107770816176065,0.4965695406498626,0.2640862032537504,0.4246650409622708,4382.56
0.0106623865919892,0.2355901364134422,0.5502070655077473,0.0026285610892878,0.5131003370873646,0.005763080939946388,0.0035392413830753,0.0178722394435133,0.0107382974428363,0.49495144984871214,0.2603310092260017,0.4223950967518932,4370.77
0.0106341257435142,0.2337344310745197,0.5492140241177568,0.002610939136509,0.5122815660194042,0.0050484470649309,0.0035455943213579,0.0159737774943267,0.010804584042445496,0.4950915509628547,0.2583083315726459,0.42348753934656574,4352.054345865637
0.0106341257435142,0.2347658252661419,0.55042293876127,0.002607720943005,0.5128654250539386,0.0050484470649309,0.003495340905820989,0.0184432612016669,0.0107751518684228,0.4959355283607283,0.25780068922074806,0.4227196755897744,4357.387536204793
0.0106490835519493,0.2363119112960785,0.5514090379093606,0.0026157351821677,0.5134515647878266,0.0050526994771117,0.0035455943213579,0.0228186227251827,0.01080242605968622,0.4958305458063586,0.2607620254947532,0.4249896198001521,4375.9
0.0106524255351788,0.2357972194577641,0.5506197232775905,0.0026157351821677,0.5127491093869024,0.0050526994771117,0.003546364117806112,0.017449954697907222,0.0107770816176065,0.495725563251989,0.26245973033425374,0.42530789557572124,4378.97
0.010545024616732212,0.2240511083391089,0.5491267029762812,0.002607720943005,0.5125141973534766,0.0050470018006603,0.0035537699689528,0.0197744093261942,0.0107634976968821,0.4960405109150978,0.259319670399324,0.420774310217278,4369.74
0.0106191354886399,0.22435406704849137,0.5494776997214283,0.0026069242057783,0.5134515647878266,0.0050470018006603,0.0035474170306702,0.018254156593447,0.0107673950334688,0.4960405109150978,0.2580181702936824,0.4206668198229149,4370.26
0.010645734519515915,0.2350754445751279,0.5506197232775905,0.002651911038210577,0.513684196121899,0.004916546412185266,0.0035383388765226,0.0161628821025465,0.0107247135221119,0.4954085571074218,0.259532181324061,0.4229367640332924,4382.05
0.0106590770551988,0.2357972194577641,0.550883398881262,0.002607720943005,0.5135678804548628,0.0050584249471068,0.0035428868016999,0.010798172159032893,0.0107091998522039,0.4941405325291532,0.2610521867737164,0.424125481335663,4384.409934636287
