V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40
,0.22535110346804244,0.0,0.0,,,,0.5172981878088961,0.08333333333333333,0.0,,0.5267588695129284,0.37575174404618716,,,,,0.3380281690140845,,,0.0,,,,,0.0,,0.511049723756906,0.0,,0.23664658047153805,,,0.0,0.0,0.0809207403891789,,,0.23878155984871718,
,,,0.0,,0.0,,0.5074135090609555,0.041666666666666664,,0.0,0.5267588695129284,0.22059177291315846,0.31017590737029616,0.539300533491405,0.025,,,,,,,0.006802721088435374,,,0.0,,0.41206261510128916,,0.0,0.06423682209091441,,,0.0,0.0,0.12434741338395822,0.11473152822395594,,,
0.4297153024911032,0.2922637814082354,,,,,0.0,0.43986820428336076,0.08333333333333333,,,0.5267588695129284,0.41736829444310797,0.5755956357158762,0.585180794309425,,0.14689265536723184,,,,,0.29434447300771227,,0.0,0.0,,,0.5023020257826888,,,,,0.0,0.0,0.14285714285714285,0.09598955861414332,0.21798990362551623,,0.2743534703056323,0.0
0.22241992882562273,0.22760819719117226,,,,,0.0,0.32948929159802304,,0.16666666666666666,,,,,0.2868998221695318,,0.4265536723163845,0.40845070422535246,,0.0,0.0,,,,,,0.2227003765465304,1.0,,,0.05200959457087696,,,,0.14285714285714285,,0.8106929784304724,0.0,,0.0
,0.30936514760676415,0.0,0.0,,0.0,,,,0.3333333333333333,0.0,,0.4582631705556892,,0.6347362181387078,,0.1327683615819213,,0.0,,,,0.0,0.0,,0.0,0.5298547606239915,0.5050644567219152,0.0,,,0.0,0.0,0.0,,,0.21523634694814126,0.0,0.315445159971379,0.0
0.4973309608540924,,,0.0,0.0,,,0.471169686985173,,,0.0,0.49919823611946273,0.4255472696656243,,0.6175459395376407,,,0.3577464788732394,0.0,0.0,0.0,0.3290488431876608,,,,,0.527165142549758,,0.0,0.14439276631022804,0.2516819750775171,0.0,0.0,,,0.12861888941623162,,,0.3053255647551876,
0.6672597864768681,0.5067951657590524,0.08333333333333333,,,0.0,,0.18286655683690278,0.0,0.25,,,0.31946114986769303,,,0.0,0.38135593220339015,0.36901408450704265,0.0,,0.0,0.3367609254498716,,0.0,0.0,0.0,0.5379236148466918,0.7113259668508287,,,0.020827239220733637,0.0,0.0,0.0,0.14285714285714285,0.2901044138585666,0.7150068838916932,0.0,0.44832873351732605,0.0
0.5616103202846974,,,,0.0,,,0.5205930807248764,,0.16666666666666666,,,0.4508058696175127,,,0.125,0.0649717514124295,,0.0,,,0.4061696658097689,0.0,0.0,0.0,0.0,0.6019365250134482,,0.0,,,,,0.0,0.0,0.1319411485524442,,,,
0.5774021352313166,0.27154389987580013,0.0,,0.0,0.0,0.1111111111111111,0.7314662273476111,,,,0.5267588695129284,,,,,0.03107344632768383,0.2619718309859156,,,,,,,,0.0,0.6320602474448628,,,0.0,0.03656467559819809,0.0,0.0,,,0.16124822021831986,,0.0,0.3089031994275785,0.0
,0.3352560428011847,,0.0,0.027777777777777776,,0.1111111111111111,0.6787479406919276,,,,,,0.2801157871298152,,,0.31638418079096065,,0.0,,,0.4318766066838049,0.006802721088435374,0.0,0.0,0.0,,,0.0,0.43501903972346734,0.07412391037266718,,,0.1111111111111111,,0.1923350735643094,0.46649839375860475,,0.38730450781968717,0.0
